"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1482C"	49	1	141	429.91	0.51523	1.3261	2.0258	1.886
"U1482C"	49	1	150	430	0.48453	0.79579	0.71029	1.9038
"U1482C"	49	2	1	430.01	0.4608	1.0735	1.099	1.8925
"U1482C"	49	2	10	430.1	0.52045	0.99386	1.5539	1.8629
"U1482C"	49	2	21	430.21	0.60486	1.4071	1.9311	1.8363
"U1482C"	49	2	30	430.3	0.62192	1.218	1.8083	1.8689
"U1482C"	49	2	41	430.41	0.62626	1.3438	1.8149	1.8867
"U1482C"	49	2	50	430.5	0.61355	1.4888	1.8195	1.8884
"U1482C"	49	2	61	430.61	0.54745	1.4859	1.1269	1.891
"U1482C"	49	2	70	430.7	0.61777	1.1446	1.7075	1.9006
"U1482C"	49	2	81	430.81	0.61126	1.2277	2.054	1.9007
"U1482C"	49	2	90	430.9	0.53173	1.2577	2.3394	1.9057
"U1482C"	49	2	101	431.01	0.62089	1.2367	2.1949	1.9085
"U1482C"	49	2	110	431.1	0.61921	1.2649	1.6435	1.9116
"U1482C"	49	2	121	431.21	0.65621	1.232	1.8273	1.9086
"U1482C"	49	2	130	431.3	0.6906	1.2809	2.0768	1.8954
"U1482C"	49	2	141	431.41	0.66761	1.522	1.8611	1.8742
"U1482C"	49	2	150	431.5	0.74649	2.0094	1.8449	1.8397
"U1482C"	49	3	1	431.51	0.52523	0.88147	0.75195	1.9197
"U1482C"	49	3	10	431.6	0.61667	1.3331	1.8827	1.9144
"U1482C"	49	3	21	431.71	0.59938	0.9357	1.7911	1.9005
"U1482C"	49	3	30	431.8	0.62389	1.0647	2.1311	1.8858
"U1482C"	49	3	41	431.91	0.62679	1.0962	2.3486	1.8689
"U1482C"	49	3	50	432	0.62393	1.4748	2.6923	1.8651
"U1482C"	49	3	61	432.11	0.67072	0.99026	2.3428	1.8738
"U1482C"	49	3	70	432.2	0.63193	1.2163	2.2654	1.8757
"U1482C"	49	3	81	432.31	0.57607	0.93015	1.7319	1.883
"U1482C"	49	3	90	432.4	0.64692	0.94889	2.5451	1.892
"U1482C"	49	3	101	432.51	0.69715	1.0172	2.0839	1.8862
"U1482C"	49	3	110	432.6	0.62521	1.2858	1.7917	1.8977
"U1482C"	49	3	121	432.71	0.53708	1.0407	1.5391	1.9095
"U1482C"	49	3	130	432.8	0.5066	1.2044	1.487	1.9091
"U1482C"	49	3	141	432.91	0.56739	1.4079	1.6949	1.9108
"U1482C"	49	3	150	433	0.40818	1.0964	1.939	1.9009
"U1482C"	49	4	1	433.01	0.51515	1.0925	1.6278	1.825
"U1482C"	49	4	10	433.1	0.51649	1.0435	2.0948	1.9087
"U1482C"	49	4	21	433.21	0.52868	1.0767	1.3156	1.9394
"U1482C"	49	4	30	433.3	0.49947	1.1065	1.4451	1.9453
"U1482C"	49	4	41	433.41	0.43299	1.1316	1.9824	1.9359
"U1482C"	49	4	50	433.5	0.49809	1.1817	0.95732	1.9329
"U1482C"	49	4	61	433.61	0.58419	1.5281	1.3182	1.9497
"U1482C"	49	4	70	433.7	0.57313	1.3503	1.187	1.9409
"U1482C"	49	4	81	433.81	0.53078	1.1273	1.5768	1.9324
"U1482C"	49	4	90	433.9	0.48202	1.2744	1.5727	1.9263
"U1482C"	49	4	101	434.01	0.58533	1.4165	1.5123	1.9157
"U1482C"	49	4	110	434.1	0.45274	1.0662	1.1221	1.9364
"U1482C"	49	4	121	434.21	0.51001	1.0156	1.7287	1.9779
"U1482C"	49	4	130	434.3	0.54377	1.083	1.223	1.9847
"U1482C"	49	4	141	434.41	0.43718	1.408	1.5458	1.9875
"U1482C"	49	4	150	434.5	0.49456	0.76992	2.0214	1.9677
"U1482C"	49	5	1	434.51	0.51524	1.0601	2.071	1.9875
"U1482C"	49	5	10	434.6	0.60054	1.5239	1.4726	1.9658
"U1482C"	49	5	21	434.71	0.58423	1.3435	1.5481	1.9693
"U1482C"	49	5	30	434.8	0.58078	1.3259	1.8847	1.9817
"U1482C"	49	5	41	434.91	0.53915	1.5002	1.7818	1.9604
"U1482C"	49	5	50	435	0.56426	1.2519	1.5819	1.9542
"U1482C"	49	5	61	435.11	0.62067	1.4448	1.9169	1.93
"U1482C"	49	5	70	435.2	0.61021	1.2579	1.6291	1.9149
"U1482C"	49	5	81	435.31	0.52328	1.0735	2.7019	1.9208
"U1482C"	49	5	90	435.4	0.57547	1.3421	1.8654	1.9305
"U1482C"	49	5	101	435.51	0.63276	1.289	1.7319	1.9338
"U1482C"	49	5	110	435.6	0.61503	1.2419	2.1111	1.9471
"U1482C"	49	5	121	435.71	0.63917	0.94641	1.8807	1.9639
"U1482C"	49	5	130	435.8	0.69319	1.1602	2.2356	1.945
"U1482C"	49	5	141	435.91	0.69348	0.90196	2.2609	1.923
"U1482C"	49	6	1	436.01	0.69185	1.2207	1.9227	1.9422
"U1482C"	49	6	10	436.1	0.72637	1.1908	2.1346	1.947
"U1482C"	49	6	21	436.21	0.71251	1.107	2.1549	1.9423
"U1482C"	49	6	30	436.3	0.67175	1.0322	2.0138	1.9252
"U1482C"	49	6	41	436.41	0.62198	0.97395	2.7225	1.916
"U1482C"	49	6	50	436.5	0.67154	1.0017	3.4126	1.8957
"U1482C"	49	6	61	436.61	0.79211	1.4997	2.3412	1.9018
"U1482C"	49	6	70	436.7	0.68371	1.3159	2.1367	1.9593
"U1482C"	49	6	81	436.81	0.58992	1.2596	2.427	1.9912
"U1482C"	49	6	90	436.9	0.67718	1.2413	3.5266	1.9933
"U1482C"	49	6	101	437.01	0.73335	1.3037	3.0683	1.9967
"U1482C"	49	6	110	437.1	0.73469	1.5089	1.7734	1.9537
"U1482C"	49	6	121	437.21	0.82182	1.2891	2.0218	1.8264
"U1482C"	49	6	130	437.3	0.74272	1.4425	3.2088	1.5718
"U1482C"	49	7	1	437.32	0.71273	1.0449	1.7899	1.9441
"U1482C"	49	7	10	437.41	0.60157	1.0956	2.2252	1.9031
"U1482C"	49	7	21	437.52	0.57166	1.0482	1.7978	1.933
"U1482C"	49	7	30	437.61	0.54624	1.1626	1.8517	1.9403
"U1482C"	49	7	41	437.72	0.59991	1.0406	1.576	1.9102
"U1482C"	49	7	50	437.81	0.60072	1.2372	1.4728	1.9309
"U1482C"	49	7	61	437.92	0.56869	1.1717	1.5985	1.927
"U1482C"	50	1	1	438.21	0.47486	1.0384	1.1258	1.8475
"U1482C"	50	1	10	438.3	0.60984	1.5265	1.4876	1.84
"U1482C"	50	1	21	438.41	0.7334	1.3645	2.3799	1.8482
"U1482C"	50	1	30	438.5	0.73859	1.5901	2.4064	1.8473
"U1482C"	50	1	41	438.61	0.66833	1.5709	2.1383	1.8593
"U1482C"	50	1	50	438.7	0.69839	1.7426	2.303	1.8811
"U1482C"	50	1	61	438.81	0.67995	1.4389	2.5832	1.8938
"U1482C"	50	1	70	438.9	0.70423	1.6029	1.7204	1.8863
"U1482C"	50	1	81	439.01	0.70535	1.3678	2.0967	1.8621
"U1482C"	50	1	90	439.1	0.72087	1.1616	2.4099	1.8796
"U1482C"	50	1	101	439.21	0.70148	1.4878	2.2068	1.8982
"U1482C"	50	1	110	439.3	0.75822	1.3499	2.449	1.8894
"U1482C"	50	1	121	439.41	0.72297	1.4812	1.8803	1.8913
"U1482C"	50	1	130	439.5	0.68743	1.1688	2.8835	1.9123
"U1482C"	50	1	141	439.61	0.79991	1.2373	1.6783	1.7811
"U1482C"	50	1	150	439.7	1.014	1.8744	3.9433	1.4155
"U1482C"	50	2	1	439.71	0.65121	1.0724	2.9789	1.8944
"U1482C"	50	2	10	439.8	0.85934	1.1913	3.3711	1.8874
"U1482C"	50	2	21	439.91	0.81966	1.177	2.3026	1.8794
"U1482C"	50	2	30	440	0.82196	1.5502	2.5136	1.8815
"U1482C"	50	2	41	440.11	0.89835	1.3181	3.3752	1.8928
"U1482C"	50	2	50	440.2	0.90838	1.2005	3.4305	1.8858
"U1482C"	50	2	61	440.31	1.0038	1.7672	3.7077	1.8779
"U1482C"	50	2	70	440.4	0.94168	1.5178	3.2517	1.8664
"U1482C"	50	2	81	440.51	0.98485	1.4227	3.8198	1.8448
"U1482C"	50	2	90	440.6	0.86557	1.3709	4.1533	1.8473
"U1482C"	50	2	101	440.71	0.95247	1.6373	3.0165	1.8597
"U1482C"	50	2	110	440.8	0.88274	1.6609	3.1564	1.8547
"U1482C"	50	2	121	440.91	0.84874	1.1268	3.5004	1.8586
"U1482C"	50	2	130	441	0.81058	1.3027	3.2163	1.8637
"U1482C"	50	2	141	441.11	0.74653	0.90745	2.3896	1.8773
"U1482C"	50	2	150	441.2	0.58179	1.048	2.9949	1.9041
"U1482C"	50	3	1	441.21	0.49308	0.58048	2.0619	1.8111
"U1482C"	50	3	10	441.3	0.56171	0.8818	1.9091	1.8879
"U1482C"	50	3	21	441.41	0.59393	0.79597	2.2137	1.9228
"U1482C"	50	3	30	441.5	0.58625	0.7605	2.3718	1.9341
"U1482C"	50	3	41	441.61	0.53137	1.103	3.052	1.9125
"U1482C"	50	3	50	441.7	0.48719	1.1211	2.0339	1.8927
"U1482C"	50	3	61	441.81	0.45555	1.1726	1.3526	1.8538
"U1482C"	50	3	70	441.9	0.46179	1.3399	1.4163	1.8926
"U1482C"	50	3	81	442.01	0.47905	1.0823	1.9368	1.9051
"U1482C"	50	3	90	442.1	0.5321	1.3779	1.9532	1.8802
"U1482C"	50	3	101	442.21	0.59979	1.6569	1.6698	1.8511
"U1482C"	50	3	110	442.3	0.58065	1.5861	1.5172	1.9004
"U1482C"	50	3	121	442.41	0.57214	1.5513	1.3949	1.861
"U1482C"	50	3	130	442.5	0.54669	1.4082	1.7381	1.8307
"U1482C"	50	3	141	442.61	0.50145	1.1204	1.818	1.9186
"U1482C"	50	3	150	442.7	0.59804	1.4912	1.1491	1.9382
"U1482C"	50	4	1	442.71	0.50898	0.90103	1.3107	1.8781
"U1482C"	50	4	10	442.8	0.58344	1.274	1.4744	1.8565
"U1482C"	50	4	21	442.91	0.64255	1.1912	1.833	1.857
"U1482C"	50	4	30	443	0.70811	0.96987	2.1015	1.8786
"U1482C"	50	4	41	443.11	0.58153	1.2739	2.1895	1.8787
"U1482C"	50	4	50	443.2	0.62506	1.1699	2.248	1.8658
"U1482C"	50	4	61	443.31	0.76059	1.4606	2.1682	1.8221
"U1482C"	50	4	70	443.4	0.67425	1.3747	1.6441	1.783
"U1482C"	50	4	81	443.51	0.5015	1.3662	2.135	1.5945
"U1482C"	50	4	90	443.6	0.52426	1.1001	2.1864	1.6143
"U1482C"	50	4	101	443.71	0.57111	1.3576	1.7138	1.8036
"U1482C"	50	4	110	443.8	0.57121	1.5505	1.4343	1.8301
"U1482C"	50	4	121	443.91	0.56215	1.1543	1.4308	1.8143
"U1482C"	50	4	130	444	0.51282	1.0096	1.1247	1.8532
"U1482C"	50	4	141	444.11	0.48094	1.2202	1.3481	1.9837
"U1482C"	50	4	150	444.2	0.45452	0.87728	1.2799	2.0557
"U1482C"	50	5	1	444.24	0.55604	1.3509	0.10579	1.6154
"U1482C"	50	5	10	444.33	0.52725	1.7396	1.1777	1.7219
"U1482C"	50	5	21	444.44	0.57149	1.3417	1.7258	1.8489
"U1482C"	50	5	30	444.53	0.51695	1.332	1.5713	1.8796
"U1482C"	50	5	41	444.64	0.45367	1.5139	1.605	1.8757
"U1482C"	50	5	50	444.73	0.55498	1.3872	1.6675	1.8952
"U1482C"	50	5	61	444.84	0.55891	1.5801	1.1798	1.9124
"U1482C"	50	5	70	444.93	0.63074	1.2304	1.2417	1.9059
"U1482C"	50	5	81	445.04	0.53222	1.0992	1.5654	1.9465
"U1482C"	50	5	90	445.13	0.4947	1.1665	1.769	1.9549
"U1482C"	50	5	101	445.24	0.5633	1.5226	1.58	1.9563
"U1482C"	50	5	110	445.33	0.67188	1.4317	1.875	1.9511
"U1482C"	50	5	121	445.44	0.74958	1.2086	1.9336	1.9101
"U1482C"	50	5	130	445.53	0.76806	1.278	1.7262	1.883
"U1482C"	50	5	141	445.64	0.6985	1.3735	1.9644	1.8603
"U1482C"	50	5	150	445.73	0.67343	1.556	1.0774	1.7966
"U1482C"	50	6	1	445.74	0.75749	1.1262	2.6084	1.8707
"U1482C"	50	6	10	445.83	0.72461	1.3296	2.1842	1.8666
"U1482C"	50	6	21	445.94	0.84403	1.2456	2.5574	1.8589
"U1482C"	50	6	30	446.03	0.83558	1.2297	3.0264	1.8679
"U1482C"	50	6	41	446.14	0.74055	1.167	2.7055	1.8771
"U1482C"	50	6	50	446.23	0.68555	1.2252	2.5824	1.8644
"U1482C"	50	6	61	446.34	0.73513	1.2854	2.6562	1.889
"U1482C"	50	6	70	446.43	0.73117	1.1659	2.4741	1.9204
"U1482C"	50	6	81	446.54	0.5619	1.2073	3.2665	1.9168
"U1482C"	50	6	90	446.63	0.46016	0.89813	1.3448	1.9341
"U1482C"	50	6	101	446.74	0.5084	1.0557	1.4901	1.9009
"U1482C"	50	6	110	446.83	0.51677	1.357	1.5676	1.7981
"U1482C"	50	6	121	446.94	0.55245	1.3738	1.614	1.8208
"U1482C"	50	6	130	447.03	0.49245	1.3712	1.2119	1.8698
"U1482C"	50	6	141	447.14	0.55224	1.3721	1.3273	1.8968
"U1482C"	50	7	1	447.2	0.34769	0.77826	0.98589	1.9805
"U1482C"	50	7	10	447.29	0.47066	0.84787	0.92537	1.9359
"U1482C"	50	7	21	447.4	0.4989	1.0864	1.2799	1.8269
"U1482C"	50	7	30	447.49	0.54527	1.1617	1.3889	1.8707
"U1482C"	50	7	41	447.6	0.55262	1.2521	1.77	1.837
"U1482C"	50	7	50	447.69	0.72326	1.8621	1.9539	1.9343
"U1482C"	51	1	1	447.91	0.66347	1.4608	2.6259	1.9068
"U1482C"	51	1	10	448	0.82891	1.5532	1.9658	1.9136
"U1482C"	51	1	21	448.11	0.93442	1.4132	2.8365	1.9014
"U1482C"	51	1	30	448.2	0.86102	1.3258	2.9581	1.935
"U1482C"	51	1	41	448.31	0.8029	1.1917	3.2212	1.9404
"U1482C"	51	1	50	448.4	0.77061	1.1755	3.1085	1.9259
"U1482C"	51	1	61	448.51	0.94187	1.3875	3.0411	1.9181
"U1482C"	51	1	70	448.6	0.88128	1.5713	3.0235	1.9243
"U1482C"	51	1	81	448.71	0.85286	1.4043	3.4269	1.9105
"U1482C"	51	1	90	448.8	0.8289	1.2913	2.9085	1.9012
"U1482C"	51	1	101	448.91	0.89679	1.3424	2.9513	1.9227
"U1482C"	51	1	110	449	0.84262	1.3513	3.419	1.9201
"U1482C"	51	1	121	449.11	0.84586	1.2367	3.1331	1.9014
"U1482C"	51	1	130	449.2	0.92535	1.4637	3.0942	1.893
"U1482C"	51	1	141	449.31	0.79341	1.3791	3.758	1.8852
"U1482C"	51	1	150	449.4	0.61882	1.0499	3.4397	1.864
"U1482C"	51	2	1	449.41	0.71291	1.4144	1.2532	1.8628
"U1482C"	51	2	10	449.5	0.67829	1.0097	2.6393	1.9031
"U1482C"	51	2	21	449.61	0.49402	0.87796	1.6889	1.9314
"U1482C"	51	2	30	449.7	0.43285	0.93881	1.593	1.7648
"U1482C"	51	2	41	449.81	0.33933	1.0913	1.4707	1.7658
"U1482C"	51	2	50	449.9	0.38798	1.0255	1.3728	1.9506
"U1482C"	51	2	61	450.01	0.45766	1.0892	1.0028	1.9372
"U1482C"	51	2	70	450.1	0.54991	1.5229	1.0388	1.9158
"U1482C"	51	2	81	450.21	0.48775	1.3131	1.2395	1.9396
"U1482C"	51	2	90	450.3	0.48324	1.4212	1.4202	1.9321
"U1482C"	51	2	101	450.41	0.53371	1.468	1.3935	1.8937
"U1482C"	51	2	110	450.5	0.48561	1.2596	0.97257	1.9021
"U1482C"	51	2	121	450.61	0.47341	1.1815	1.139	1.9177
"U1482C"	51	2	130	450.7	0.46318	1.3125	1.4352	1.9201
"U1482C"	51	2	141	450.81	0.53479	1.0801	1.326	1.949
"U1482C"	51	3	1	450.85	0.41399	1.0941	1.167	1.8912
"U1482C"	51	3	10	450.94	0.61601	1.3095	1.7353	1.8954
"U1482C"	51	3	21	451.05	0.60577	1.1237	2.1132	1.9134
"U1482C"	51	3	30	451.14	0.57184	1.7729	1.7665	1.9131
"U1482C"	51	3	41	451.25	0.56705	1.41	1.8257	1.9133
"U1482C"	51	3	50	451.34	0.60598	1.4737	2.596	1.9077
"U1482C"	51	3	61	451.45	0.79334	1.7471	2.3192	1.8388
"U1482C"	51	3	70	451.54	0.81572	1.5324	2.6921	1.8348
"U1482C"	51	3	81	451.65	0.70502	1.1786	3.4424	1.8811
"U1482C"	51	3	90	451.74	0.72963	1.1192	2.2383	1.8641
"U1482C"	51	3	101	451.85	0.73187	1.325	2.9391	1.8647
"U1482C"	51	3	110	451.94	0.82054	1.4183	2.6259	1.8605
"U1482C"	51	3	121	452.05	0.70816	1.1838	2.4657	1.8596
"U1482C"	51	3	130	452.14	0.58855	0.92849	1.7687	1.8766
"U1482C"	51	3	141	452.25	0.51186	1.117	1.79	1.8631
"U1482C"	51	3	150	452.34	0.61006	0.77109	2.0987	1.729
"U1482C"	51	4	1	452.35	0.52427	1.0243	1.7546	1.9832
"U1482C"	51	4	10	452.44	0.59884	1.0075	1.7037	1.9768
"U1482C"	51	4	21	452.55	0.57017	1.103	2.0907	1.968
"U1482C"	51	4	30	452.64	0.51463	0.81732	2.0693	1.9765
"U1482C"	51	4	41	452.75	0.49501	1.29	1.45	1.9811
"U1482C"	51	4	50	452.84	0.58136	1.5807	1.6033	1.971
"U1482C"	51	4	61	452.95	0.63089	1.2691	0.48635	1.9299
"U1482C"	51	4	70	453.04	0.54765	1.4175	1.2629	1.9237
"U1482C"	51	4	81	453.15	0.58273	1.1391	1.827	1.9805
"U1482C"	51	4	90	453.24	0.52936	1.1323	1.5889	1.9967
"U1482C"	51	4	101	453.35	0.59703	1.6454	0.93906	1.9847
"U1482C"	51	4	110	453.44	0.59104	1.3977	1.7094	1.9512
"U1482C"	51	4	121	453.55	0.60934	1.517	1.2731	1.9313
"U1482C"	51	4	130	453.64	0.54863	1.3277	1.7095	1.9416
"U1482C"	51	4	141	453.75	0.55971	1.345	1.9493	1.96
"U1482C"	51	4	150	453.84	0.61845	1.418	2.3533	1.9381
"U1482C"	51	5	1	453.85	0.57246	1.267	1.1729	1.9902
"U1482C"	51	5	10	453.94	0.64337	1.8421	1.4035	2.0064
"U1482C"	51	5	21	454.05	0.64642	1.474	2.3517	1.9912
"U1482C"	51	5	30	454.14	0.68898	1.4813	1.6213	1.9969
"U1482C"	51	5	41	454.25	0.57796	1.5106	2.0007	1.9872
"U1482C"	51	5	50	454.34	0.54803	1.1641	2.1536	1.9796
"U1482C"	51	5	61	454.45	0.63333	1.3428	2.2289	1.9978
"U1482C"	51	5	70	454.54	0.58167	1.104	1.9404	2.0282
"U1482C"	51	5	81	454.65	0.56749	1.17	2.7554	1.9613
"U1482C"	51	5	90	454.74	0.5984	1.1393	2.2167	1.8823
"U1482C"	51	5	101	454.85	0.66732	1.3382	2.8383	1.8627
"U1482C"	51	5	110	454.94	0.56298	1.5366	1.8556	1.8323
"U1482C"	51	5	121	455.05	0.61401	1.052	1.4788	1.8482
"U1482C"	51	5	130	455.14	0.56027	1.0459	1.9363	1.8913
"U1482C"	51	5	141	455.25	0.42509	0.80277	1.6437	2.0582
"U1482C"	51	5	150	455.34	0.46866	0.94549	1.6385	2.1105
"U1482C"	51	6	1	455.37	0.40855	0.83282	1.5873	2.0319
"U1482C"	51	6	10	455.46	0.39935	1.0408	1.8991	1.9808
"U1482C"	51	6	21	455.57	0.47916	0.87512	1.2588	1.9141
"U1482C"	51	6	30	455.66	0.54295	0.96733	1.6996	1.9049
"U1482C"	51	6	41	455.77	0.38726	1.1319	1.7015	1.8099
"U1482C"	51	6	50	455.86	0.45763	0.89181	1.8926	1.7426
"U1482C"	51	6	61	455.97	0.54757	1.3777	0.64676	1.8393
"U1482C"	51	6	70	456.06	0.45271	1.2651	1.0546	1.8872
"U1482C"	51	6	81	456.17	0.38742	1.3427	1.1083	1.9114
"U1482C"	51	6	90	456.26	0.41809	1.1464	0.89971	1.9383
"U1482C"	51	6	101	456.37	0.50522	1.4441	1.36	1.9403
"U1482C"	51	6	110	456.46	0.60341	1.5544	1.3636	1.925
"U1482C"	51	6	121	456.57	0.57297	1.6017	1.5974	1.8828
"U1482C"	51	6	130	456.66	0.56104	1.3159	1.1398	1.8288
"U1482C"	51	6	141	456.77	0.48806	1.0062	1.6141	1.9429
"U1482C"	51	6	150	456.86	0.49496	1.3894	0.85916	1.9573
"U1482C"	51	7	1	456.9	0.37445	0.71791	1.2052	1.937
"U1482C"	51	7	10	456.99	0.6377	1.1513	1.9665	1.953
"U1482C"	51	7	21	457.1	0.63597	1.1569	1.2345	1.8941
"U1482C"	51	7	30	457.19	0.65247	1.0775	1.6572	1.8251
"U1482C"	51	7	41	457.3	0.51562	1.1345	1.9709	1.896
"U1482C"	51	7	50	457.39	0.59807	1.2657	1.4727	1.9661
"U1482C"	52	1	1	457.61	0.45038	0.73204	0.37847	1.7966
"U1482C"	52	1	10	457.7	0.60833	1.1111	0.91261	1.8766
"U1482C"	52	1	21	457.81	0.54493	1.3257	1.6294	1.8711
"U1482C"	52	1	30	457.9	0.57218	1.3494	1.161	1.9319
"U1482C"	52	1	41	458.01	0.50053	1.301	1.4975	1.9643
"U1482C"	52	1	50	458.1	0.58392	1.512	2.1676	1.9668
"U1482C"	52	1	61	458.21	0.6008	1.4539	1.9	1.9472
"U1482C"	52	1	70	458.3	0.62676	1.656	1.9178	1.9539
"U1482C"	52	1	81	458.41	0.63242	1.1766	1.7524	1.9834
"U1482C"	52	1	90	458.5	0.60268	1.3879	1.413	1.9925
"U1482C"	52	1	101	458.61	0.60248	1.2734	1.315	1.9576
"U1482C"	52	1	110	458.7	0.62051	1.174	2.1241	1.9655
"U1482C"	52	1	121	458.81	0.63718	1.2126	2.6002	1.9745
"U1482C"	52	1	130	458.9	0.63549	1.2995	1.8964	1.9672
"U1482C"	52	1	141	459.01	0.65315	1.7881	1.6334	1.9445
"U1482C"	52	1	150	459.1	0.62596	1.3823	2.1453	1.9306
"U1482C"	52	2	1	459.11	0.71823	1.5773	1.9806	1.8855
"U1482C"	52	2	10	459.2	0.71647	1.437	2.4287	1.9059
"U1482C"	52	2	21	459.31	0.77268	1.3293	2.3369	1.9126
"U1482C"	52	2	30	459.4	0.7755	1.1811	2.8483	1.9099
"U1482C"	52	2	41	459.51	0.67848	1.4539	2.6739	1.9251
"U1482C"	52	2	50	459.6	0.73921	1.2872	2.1352	1.932
"U1482C"	52	2	61	459.71	0.79153	1.2617	2.0855	1.9245
"U1482C"	52	2	70	459.8	0.77934	1.4419	2.3106	1.9204
"U1482C"	52	2	81	459.91	0.72537	1.1826	2.8088	1.924
"U1482C"	52	2	90	460	0.69866	1.0053	2.0233	1.921
"U1482C"	52	2	101	460.11	0.79295	1.3147	2.3924	1.9129
"U1482C"	52	2	110	460.2	0.92624	1.1595	2.2489	1.9139
"U1482C"	52	2	121	460.31	0.87179	1.2205	2.258	1.9091
"U1482C"	52	2	130	460.4	0.81017	1.3426	2.9077	1.92
"U1482C"	52	2	141	460.51	0.76798	1.1645	1.9277	1.9388
"U1482C"	52	2	150	460.6	0.72547	1.0052	1.2284	1.9318
"U1482C"	52	3	1	460.61	0.65974	1.1092	2.1289	1.9335
"U1482C"	52	3	10	460.7	0.67045	1.367	2.0662	1.9351
"U1482C"	52	3	21	460.81	0.69908	1.1477	1.7699	1.9634
"U1482C"	52	3	30	460.9	0.57541	1.172	1.4446	1.9952
"U1482C"	52	3	41	461.01	0.47399	1.2648	1.1829	2.0206
"U1482C"	52	3	50	461.1	0.54253	1.145	1.0312	1.9949
"U1482C"	52	3	61	461.21	0.70682	1.6104	1.4968	1.9686
"U1482C"	52	3	70	461.3	0.63634	1.3821	1.295	1.9729
"U1482C"	52	3	81	461.41	0.62762	1.3605	2.1814	1.9862
"U1482C"	52	3	90	461.5	0.61009	1.3248	1.6587	1.9557
"U1482C"	52	3	101	461.61	0.7911	1.4089	2.2265	1.9104
"U1482C"	52	3	110	461.7	0.76692	1.4588	2.1466	1.9149
"U1482C"	52	3	121	461.81	0.72721	1.207	1.8067	1.9304
"U1482C"	52	3	130	461.9	0.76362	1.1599	1.9004	1.927
"U1482C"	52	3	141	462.01	0.69544	1.1842	1.8292	1.9102
"U1482C"	52	3	150	462.1	0.74722	1.4098	1.8873	1.9226
"U1482C"	52	4	1	462.11	0.74006	0.97496	1.3421	1.929
"U1482C"	52	4	10	462.2	0.77227	1.1154	2.3549	1.9321
"U1482C"	52	4	21	462.31	0.77496	1.1834	1.9562	1.9217
"U1482C"	52	4	30	462.4	0.72111	1.4429	2.3334	1.9355
"U1482C"	52	4	41	462.51	0.66697	1.3592	2.2983	1.9698
"U1482C"	52	4	50	462.6	0.64765	1.1301	2.1474	1.9853
"U1482C"	52	4	61	462.71	0.65677	1.366	1.5715	1.9948
"U1482C"	52	4	70	462.8	0.69092	1.2077	1.7065	2.0119
"U1482C"	52	4	81	462.91	0.58284	1.105	2.2143	1.989
"U1482C"	52	4	90	463	0.68262	1.2483	2.5047	1.9511
"U1482C"	52	4	101	463.11	0.73803	1.2831	2.3223	1.9428
"U1482C"	52	4	110	463.2	0.70665	1.4672	2.4072	1.949
"U1482C"	52	4	121	463.31	0.76207	1.2812	1.9621	1.9523
"U1482C"	52	4	130	463.4	0.69273	1.0538	1.5547	1.9584
"U1482C"	52	4	141	463.51	0.68098	1.3163	2.011	1.9411
"U1482C"	52	4	150	463.6	0.7568	1.323	1.6043	1.9338
"U1482C"	52	5	1	463.61	0.68718	1.2169	1.6822	1.9172
"U1482C"	52	5	10	463.7	0.78059	1.1763	2.2566	1.9115
"U1482C"	52	5	21	463.81	0.73295	1.1932	2.8414	1.9231
"U1482C"	52	5	30	463.9	0.70985	1.4775	2.1746	1.9462
"U1482C"	52	5	41	464.01	0.56182	1.2621	2.8952	1.9447
"U1482C"	52	5	50	464.1	0.58097	1.1428	2.6043	1.9811
"U1482C"	52	5	61	464.21	0.68167	1.3568	2.1234	2.0083
"U1482C"	52	5	70	464.3	0.60227	1.1645	2.0854	1.9774
"U1482C"	52	5	81	464.41	0.64062	0.88988	2.3208	1.9901
"U1482C"	52	5	90	464.5	0.6444	1.076	2.4019	1.9751
"U1482C"	52	5	101	464.61	0.72921	1.1622	1.8931	1.9739
"U1482C"	52	5	110	464.7	0.62891	1.3117	2.1617	1.9613
"U1482C"	52	5	121	464.81	0.69995	1.5996	1.8791	1.9655
"U1482C"	52	5	130	464.9	0.61636	1.2404	1.7696	1.9919
"U1482C"	52	5	141	465.01	0.6705	1.3992	1.2744	2.0194
"U1482C"	52	5	150	465.1	0.55643	0.96501	1.7592	2.0123
"U1482C"	52	6	1	465.11	0.60715	1.0215	1.4938	1.9887
"U1482C"	52	6	10	465.2	0.55652	1.2345	1.5967	2.0105
"U1482C"	52	6	21	465.31	0.62626	1.1596	1.8309	2.0144
"U1482C"	52	6	30	465.4	0.61458	1.4153	2.1845	2.0024
"U1482C"	52	6	41	465.51	0.58689	1.4741	1.876	2.0089
"U1482C"	52	6	50	465.6	0.52627	1.1705	1.7495	2.0034
"U1482C"	52	6	61	465.71	0.59978	1.5166	1.4259	1.9785
"U1482C"	52	6	70	465.8	0.5959	1.338	1.729	2.0221
"U1482C"	52	6	81	465.91	0.59563	1.1408	2.1182	2.0455
"U1482C"	52	6	90	466	0.57558	1.1205	2.0862	1.9658
"U1482C"	52	6	101	466.11	0.6543	1.5302	1.6835	1.8744
"U1482C"	52	6	110	466.2	0.59232	1.7853	2.1791	1.9806
