"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1447A"	81	2	50	665	1.0511	2.1017	3.9095	1.7882
"U1447A"	81	2	61	665.11	1.2546	1.4644	3.387	1.7619
"U1447A"	81	2	70	665.2	1.2564	1.624	3.8871	1.7488
"U1447A"	81	2	81	665.31	1.1964	1.5794	3.6128	1.7306
"U1447A"	81	2	90	665.4	1.3136	2.107	5.0137	1.6445
"U1447A"	81	2	101	665.51	1.5484	1.9325	4.244	1.6073
"U1447A"	81	2	110	665.6	1.395	1.937	2.9107	1.6772
"U1447A"	81	2	121	665.71	1.1455	1.7391	3.2894	1.7118
"U1447A"	81	2	130	665.8	1.2375	2.0082	2.1855	1.6967
"U1447A"	81	2	141	665.91	1.2263	1.5572	2.9987	1.7331
"U1447A"	81	2	150	666	0.88064	1.3073	2.4946	1.7527
"U1447A"	81	3	1	666.01	0.92374	1.2546	1.8387	1.7205
"U1447A"	81	3	10	666.1	1.4139	2.0434	3.1663	1.6607
"U1447A"	81	3	21	666.21	1.313	1.9371	3.7477	1.5997
"U1447A"	81	3	30	666.3	1.3543	1.7253	4.985	1.5039
"U1447A"	81	3	41	666.41	1.2616	2.0656	3.8656	1.6534
"U1447A"	81	3	50	666.5	1.0706	1.9328	2.9612	1.7557
"U1447A"	81	3	61	666.61	1.29	1.3368	3.5744	1.7398
"U1447A"	81	3	70	666.7	1.3107	1.6887	3.8523	1.732
"U1447A"	81	3	81	666.81	1.1472	1.7926	3.5528	1.7196
"U1447A"	81	3	90	666.9	1.0927	1.9475	4.4311	1.6995
"U1447A"	81	3	101	667.01	1.1171	1.4009	2.7005	1.7128
"U1447A"	81	3	110	667.1	1.2841	1.6158	3.9882	1.7099
"U1447A"	81	3	121	667.21	1.2201	1.0541	2.9433	1.7266
"U1447A"	81	3	130	667.3	1.2112	1.4045	3.5827	1.7243
"U1447A"	81	3	141	667.41	0.98445	1.3367	4.1442	1.6954
"U1447A"	81	3	150	667.5	0.85569	0.68406	1.7289	1.6848
"U1447A"	81	4	1	667.51	0.99849	1.0436	2.8967	1.7071
"U1447A"	81	4	10	667.6	1.0774	0.97101	3.8922	1.7155
"U1447A"	81	4	21	667.71	1.1456	0.81261	4.371	1.7291
"U1447A"	81	4	30	667.8	0.97425	0.99264	4.2268	1.7401
"U1447A"	81	4	41	667.91	1.005	1.3991	3.0813	1.7163
"U1447A"	81	4	50	668	0.90796	1.3729	3.8322	1.6444
"U1447A"	81	4	61	668.11	1.0898	1.2455	2.834	1.6629
"U1447A"	81	4	70	668.2	1.0571	1.0241	2.8972	1.6965
"U1447A"	81	4	81	668.31	0.93003	1.0731	4.0635	1.6792
"U1447A"	81	4	90	668.4	0.89881	0.94499	3.688	1.6546
"U1447A"	81	4	101	668.51	0.85142	1.0286	1.9742	1.6886
"U1447A"	81	4	110	668.6	0.94269	0.871	2.4897	1.7014
"U1447A"	81	4	121	668.71	0.92059	0.93398	2.8728	1.6738
"U1447A"	81	4	130	668.8	1.012	1.2564	3.1345	1.6207
"U1447A"	81	4	141	668.91	0.88636	1.5091	3.7244	1.6603
"U1447A"	81	4	150	669	0.58895	0.86362	1.6622	1.7037
"U1447A"	81	5	1	669.01	0.82895	1.3322	2.4935	1.677
"U1447A"	81	5	10	669.1	0.88026	1.5336	3.3482	1.6646
"U1447A"	81	5	21	669.21	0.93759	0.80516	2.6167	1.6938
"U1447A"	81	5	30	669.3	0.95572	0.83025	2.9337	1.7321
"U1447A"	81	5	41	669.41	0.92606	0.74753	2.2377	1.7472
"U1447A"	81	5	50	669.5	0.78597	1.089	3.0708	1.7379
"U1447A"	81	5	61	669.61	0.94	0.8632	3.7454	1.7609
"U1447A"	81	5	70	669.7	0.9542	1.1663	3.034	1.7442
"U1447A"	81	5	81	669.81	0.82656	0.80747	2.3291	1.703
"U1447A"	81	5	90	669.9	0.85879	1.2781	3.5065	1.618
"U1447A"	81	5	101	670.01	0.89759	1.4371	2.1885	1.7003
"U1447A"	81	5	110	670.1	0.99653	1.3108	1.918	1.7371
"U1447A"	81	5	121	670.21	0.85634	1.2451	3.4575	1.6682
"U1447A"	81	5	130	670.3	0.96523	1.2362	2.6127	1.6818
"U1447A"	81	5	141	670.41	1.0075	1.3758	2.9444	1.6876
"U1447A"	81	5	150	670.5	0.77421	0.60474	2.1406	1.6771
"U1447A"	81	6	1	670.51	0.7351	0.49032	2.0913	1.6344
"U1447A"	81	6	10	670.6	0.88918	0.96958	2.0161	1.6698
"U1447A"	81	6	21	670.71	1.0009	0.80201	2.6064	1.7004
"U1447A"	81	6	30	670.8	1.0922	0.79343	3.7542	1.6563
"U1447A"	81	6	41	670.91	1.2639	1.8444	6.7331	1.2359
"U1447A"	81	6	50	671	0.99853	1.5108	2.9946	1.4138
"U1447A"	81	6	61	671.11	1.0248	1.4563	3.0526	1.6261
"U1447A"	81	6	70	671.2	1.0352	1.122	3.5618	1.6619
"U1447A"	81	6	81	671.31	0.87447	1.3082	3.0828	1.7037
"U1447A"	81	6	90	671.4	0.96895	0.94521	3.2676	1.7363
"U1447A"	81	6	101	671.51	0.88628	1.0162	2.2143	1.7519
"U1447A"	81	6	110	671.6	0.76145	0.87969	1.5272	1.7529
"U1447A"	81	7	1	671.73	0.80005	1.1457	3.6425	1.3576
"U1447A"	81	7	10	671.82	0.98471	1.4204	3.4831	1.6001
"U1447A"	81	7	21	671.93	1.0224	1.1049	2.3285	1.7203
"U1447A"	81	7	30	672.02	1.164	1.4985	2.2683	1.6765
"U1447A"	81	7	41	672.13	0.9392	1.8329	2.0731	1.6522
"U1447A"	81	7	50	672.22	0.71882	1.7695	2.3044	1.6364
"U1447A"	82	1	1	672.71	0.75878	1.2491	0.58698	1.4867
"U1447A"	82	1	10	672.8	1.1826	1.0499	2.9676	1.4532
"U1447A"	82	1	21	672.91	1.2814	1.4592	3.1561	1.3864
"U1447A"	82	1	30	673	1.4342	1.099	4.6328	1.4594
"U1447A"	82	2	1	673.06	0.99913	1.0983	1.9502	1.6221
"U1447A"	82	2	10	673.15	1.308	0.9717	3.2505	1.6662
"U1447A"	82	2	21	673.26	1.2371	1.1377	3.9281	1.707
"U1447A"	82	2	30	673.35	1.2432	0.88323	4.0516	1.675
"U1447A"	82	2	41	673.46	1.2518	1.66	4.5478	1.6176
"U1447A"	82	2	50	673.55	1.2627	1.7448	3.783	1.6658
"U1447A"	82	2	61	673.66	1.3104	1.2805	3.6221	1.7169
"U1447A"	82	2	70	673.75	1.3007	1.4978	2.5993	1.6979
"U1447A"	82	2	81	673.86	1.1303	1.6122	4.0249	1.6953
"U1447A"	82	2	90	673.95	1.2014	1.1138	3.2021	1.6826
"U1447A"	82	2	101	674.06	1.2734	1.1094	3.9714	1.6851
"U1447A"	82	2	110	674.15	1.2712	1.5662	2.83	1.6794
"U1447A"	82	2	121	674.26	1.3346	1.2913	4.0989	1.675
"U1447A"	82	2	130	674.35	1.1612	1.0074	3.5271	1.6757
"U1447A"	82	2	141	674.46	1.0382	1.0455	2.8065	1.6698
"U1447A"	82	3	1	674.47	1.1383	1.0611	3.7087	1.6079
"U1447A"	82	3	10	674.56	1.3531	1.3612	5.4501	1.6011
"U1447A"	82	3	21	674.67	1.6131	1.5613	6.1116	1.3761
"U1447A"	82	3	30	674.76	1.4592	0.8889	3.5955	1.5714
"U1447A"	82	3	41	674.87	1.1159	1.3149	2.6064	1.7645
"U1447A"	82	3	50	674.96	1.2034	1.3085	3.4311	1.7563
"U1447A"	82	3	61	675.07	1.3828	1.5375	3.0327	1.7609
"U1447A"	82	3	70	675.16	1.2632	1.451	3.8069	1.7527
"U1447A"	82	3	81	675.27	1.3796	0.80451	4.3265	1.7092
"U1447A"	82	3	90	675.36	1.2372	1.2557	4.8253	1.7087
"U1447A"	82	3	101	675.47	1.2245	1.2275	3.4031	1.7387
"U1447A"	82	3	110	675.56	1.3475	1.4523	3.1389	1.7198
"U1447A"	82	3	121	675.67	1.3014	1.0425	4.4295	1.7048
"U1447A"	82	3	130	675.76	1.205	1.3017	3.8045	1.7129
"U1447A"	82	3	141	675.87	1.1715	1.2944	3.1766	1.6809
"U1447A"	82	4	1	675.95	1.0858	1.3939	4.3676	1.6567
"U1447A"	82	4	10	676.04	1.1905	1.034	3.3655	1.6561
"U1447A"	82	4	21	676.15	1.2785	1.4888	3.1737	1.6651
"U1447A"	82	4	30	676.24	1.3316	1.5129	4.0209	1.6878
"U1447A"	82	4	41	676.35	1.1901	1.5902	4.2748	1.6886
"U1447A"	82	4	50	676.44	1.1951	1.6102	3.1782	1.6791
"U1447A"	82	4	61	676.55	1.2223	1.5233	3.0787	1.6938
"U1447A"	82	4	70	676.64	1.2944	1.4793	2.932	1.7192
"U1447A"	82	4	81	676.75	1.0907	1.6075	4.097	1.7004
"U1447A"	82	4	90	676.84	1.2345	1.3568	4.5251	1.6958
"U1447A"	82	4	101	676.95	1.2336	1.3898	3.4917	1.6946
"U1447A"	82	4	110	677.04	1.3221	1.3539	4.6694	1.6818
"U1447A"	82	4	121	677.15	1.2417	1.308	3.5947	1.7191
"U1447A"	82	4	130	677.24	1.1944	1.582	4.2288	1.7204
"U1447A"	82	4	141	677.35	1.2538	1.7409	2.6072	1.6744
"U1447A"	82	5	1	677.44	0.83325	1.1327	2.0034	1.706
"U1447A"	82	4	150	677.44	1.226	0.98353	2.9955	1.654
"U1447A"	82	5	10	677.53	1.301	1.3857	3.3981	1.6402
"U1447A"	82	5	21	677.64	1.3089	1.1463	4.2213	1.6221
"U1447A"	82	5	30	677.73	1.2739	1.5286	4.0628	1.6704
"U1447A"	82	5	41	677.84	1.0296	1.4322	3.1828	1.7049
"U1447A"	82	5	50	677.93	1.1664	1.439	3.5467	1.7379
"U1447A"	82	5	61	678.04	1.3271	1.3864	3.8612	1.7081
"U1447A"	82	5	70	678.13	1.3898	1.4574	3.7222	1.6577
"U1447A"	82	5	81	678.24	1.1829	1.1449	3.0253	1.6416
"U1447A"	82	5	90	678.33	1.2032	1.236	3.1078	1.6417
"U1447A"	82	5	101	678.44	1.1258	1.0399	3.3109	1.6701
"U1447A"	82	5	110	678.53	1.2119	1.7669	3.9619	1.6886
"U1447A"	82	5	121	678.64	1.1878	1.0243	4.2165	1.7103
"U1447A"	82	5	130	678.73	1.2846	1.2042	3.6241	1.6843
"U1447A"	82	6	1	678.83	0.95032	1.6064	2.3482	1.6723
"U1447A"	82	6	10	678.92	1.1853	1.2458	3.611	1.6744
"U1447A"	82	6	21	679.03	1.2519	1.179	3.4792	1.6822
"U1447A"	82	6	30	679.12	1.2332	1.4014	3.204	1.6747
"U1447A"	82	6	41	679.23	1.2463	1.393	3.7546	1.6656
"U1447A"	82	6	50	679.32	1.0528	1.405	3.7031	1.6645
"U1447A"	82	6	61	679.43	1.3715	1.3559	3.2311	1.6527
"U1447A"	82	6	70	679.52	1.164	1.3306	3.5737	1.6564
"U1447A"	82	6	81	679.63	1.0825	1.3495	3.8721	1.6516
"U1447A"	82	6	90	679.72	1.2694	1.4306	3.0196	1.6896
"U1447A"	82	6	101	679.83	1.2291	1.6573	4.5066	1.7143
"U1447A"	82	6	110	679.92	1.3691	1.7712	3.8182	1.6845
"U1447A"	82	6	121	680.03	1.3283	1.5674	3.694	1.5986
"U1447A"	82	6	130	680.12	2.0248	2.0687	5.679	1.0277
"U1447A"	82	7	1	680.22	1.2554	0.87346	3.7393	1.867
"U1447A"	82	7	10	680.31	1.6206	1.2478	4.7042	1.8214
"U1447A"	82	7	21	680.42	1.5399	1.3731	5.1521	1.7152
"U1447A"	82	7	30	680.51	1.4306	1.5839	4.0989	1.6904
"U1447A"	82	7	41	680.62	1.2835	1.8741	4.0206	1.6925
"U1447A"	82	7	50	680.71	1.2135	1.3758	3.8551	1.6704
"U1447A"	82	7	61	680.82	1.1786	1.468	2.2195	1.671
"U1447A"	82	7	70	680.91	1.2178	1.2615	3.3742	1.6799
"U1447A"	82	7	81	681.02	0.98888	1.3365	4.2631	1.6676
"U1447A"	82	7	90	681.11	0.98033	1.5433	3.8631	1.6166
"U1447A"	82	7	101	681.22	1.007	0.97656	2.9002	1.615
"U1447A"	82	7	110	681.31	0.70436	1.0681	3.322	1.617
"U1447A"	82	8	1	681.31	1.3249	1.602	2.7312	1.0651
"U1447A"	82	8	10	681.4	1.4785	1.2533	4.0657	1.2545
"U1447A"	82	8	21	681.51	1.0432	1.0597	1.9724	1.5987
"U1447A"	82	8	30	681.6	1.064	1.2542	2.5269	1.6736
"U1447A"	82	8	41	681.71	0.91945	1.446	4.6751	1.6325
"U1447A"	82	8	50	681.8	1.0722	1.569	3.5791	1.5681
"U1447A"	82	8	61	681.91	1.0277	1.2479	3.3686	1.6764
"U1447A"	82	8	70	682	0.91701	1.2953	2.3155	1.6785
"U1447A"	83	1	1	682.41	1.4458	1.5149	4.5683	1.0268
"U1447A"	83	1	10	682.5	1.2289	1.2122	3.8406	1.4512
"U1447A"	83	1	21	682.61	0.98504	1.3001	2.3379	1.6526
"U1447A"	83	1	30	682.7	1.0178	1.4165	3.0901	1.5985
"U1447A"	83	1	41	682.81	1.0541	1.6152	2.6298	1.4867
"U1447A"	83	1	50	682.9	0.92055	1.4668	2.8404	1.5391
"U1447A"	83	1	61	683.01	1.0767	1.568	1.841	1.5373
"U1447A"	83	1	70	683.1	0.98876	1.5513	2.9665	1.53
"U1447A"	83	1	81	683.21	1.1087	0.99043	1.7801	1.5059
"U1447A"	83	1	90	683.3	0.95531	1.157	3.0766	1.5191
"U1447A"	83	1	101	683.41	1.0736	1.5631	3.5182	1.535
"U1447A"	83	1	110	683.5	1.3883	2.367	2.6986	1.5218
"U1447A"	83	1	121	683.61	1.0988	1.5572	3.2073	1.499
"U1447A"	83	1	130	683.7	1.0618	1.732	3.6679	1.4972
"U1447A"	83	1	141	683.81	1.0573	1.1916	3.9251	1.4935
"U1447A"	83	1	150	683.9	0.9587	0.96318	0.77923	1.492
"U1447A"	83	2	1	683.91	1.0274	0.88014	1.6847	1.4245
"U1447A"	83	2	10	684	1.172	1.1404	4.3552	1.4607
"U1447A"	83	2	21	684.11	1.161	1.3292	2.839	1.461
"U1447A"	83	2	30	684.2	1.2437	1.2082	4.054	1.4638
"U1447A"	83	2	41	684.31	0.9696	1.2891	3.5431	1.4537
"U1447A"	83	2	50	684.4	1.0627	1.4379	3.1558	1.4289
"U1447A"	83	2	61	684.51	1.1053	1.3174	2.6279	1.4113
"U1447A"	83	2	70	684.6	1.1976	1.9871	4.1671	1.4506
"U1447A"	83	2	81	684.71	1.2664	1.3704	3.7298	1.4848
"U1447A"	83	2	90	684.8	1.0221	1.1312	2.0887	1.4852
"U1447A"	83	2	101	684.91	1.1008	1.4447	3.3756	1.4468
"U1447A"	83	2	110	685	1.1643	1.2299	2.4367	1.4203
"U1447A"	83	2	121	685.11	1.0997	0.7599	2.9645	1.4366
"U1447A"	83	2	130	685.2	1.1802	1.0817	3.4167	1.4467
"U1447A"	83	2	141	685.31	1.1857	1.5665	4.1924	1.2396
"U1447A"	83	2	150	685.4	2.6003	2.632	5.7908	0.65411
"U1447A"	83	3	1	685.41	1.0366	1.1	2.3055	1.4825
"U1447A"	83	3	10	685.5	1.257	0.86963	4.0693	1.4859
"U1447A"	83	3	21	685.61	1.225	0.91434	2.8762	1.4915
"U1447A"	83	3	30	685.7	1.0352	0.99717	4.287	1.4836
"U1447A"	83	3	41	685.81	1.0303	1.5112	3.3834	1.4816
"U1447A"	83	3	50	685.9	0.90494	1.1909	2.8473	1.4869
"U1447A"	83	3	61	686.01	0.9866	1.1055	2.8259	1.49
"U1447A"	83	3	70	686.1	0.98159	1.4279	2.4664	1.4841
"U1447A"	83	3	81	686.21	1.0513	1.2152	3.1843	1.5148
"U1447A"	83	3	90	686.3	1.0048	1.2158	3.1248	1.5414
"U1447A"	83	3	101	686.41	1.1114	1.2854	2.5552	1.5574
"U1447A"	83	3	110	686.5	1.1288	1.0527	2.8464	1.5335
"U1447A"	83	3	121	686.61	1.094	1.2642	3.4751	1.5414
"U1447A"	83	3	130	686.7	1.139	0.93065	2.8471	1.5433
"U1447A"	83	3	141	686.81	1.053	1.3559	2.2278	1.4455
"U1447A"	83	3	150	686.9	1.0591	1.7125	3.3472	1.2259
"U1447A"	83	4	1	686.92	0.95522	0.99276	3.6179	1.7186
"U1447A"	83	4	10	687.01	1.1906	1.1999	3.1866	1.6996
"U1447A"	83	4	21	687.12	1.175	1.5037	3.4071	1.6762
"U1447A"	83	4	30	687.21	1.3902	1.3494	4.1291	1.678
"U1447A"	83	4	41	687.32	1.1391	1.6673	3.5722	1.6348
"U1447A"	83	4	50	687.41	1.0991	1.418	3.1807	1.6778
"U1447A"	83	4	61	687.52	1.2283	1.351	3.3824	1.6901
"U1447A"	83	4	70	687.61	1.3073	1.1434	3.0222	1.6679
"U1447A"	83	4	81	687.72	1.1584	0.92865	3.8693	1.6897
"U1447A"	83	4	90	687.81	1.0426	1.2363	3.221	1.6727
"U1447A"	83	4	101	687.92	1.1486	1.5157	3.4814	1.6996
"U1447A"	83	4	110	688.01	1.1421	0.9877	3.7309	1.724
"U1447A"	83	4	121	688.12	1.1715	1.0182	2.4399	1.7456
"U1447A"	83	4	130	688.21	1.0389	0.55381	3.2158	1.715
"U1447A"	83	4	141	688.32	0.93858	0.73178	4.137	1.6709
"U1447A"	83	5	1	688.34	0.98087	0.9176	3.2177	1.6951
"U1447A"	83	5	10	688.43	1.2553	1.0229	4.0826	1.6741
"U1447A"	83	5	21	688.54	1.1526	0.7341	4.3068	1.6889
"U1447A"	83	5	30	688.63	1.0684	0.65984	2.9183	1.7413
"U1447A"	83	5	41	688.74	0.89535	1.2021	3.3803	1.7276
"U1447A"	83	5	50	688.83	0.87595	0.92305	3.4662	1.6987
"U1447A"	83	5	61	688.94	0.86219	1.1315	2.743	1.7181
"U1447A"	83	5	70	689.03	1.0637	0.91282	3.3002	1.7176
"U1447A"	83	5	81	689.14	0.91405	0.98976	3.5874	1.703
"U1447A"	83	5	90	689.23	0.83412	0.83475	4.2615	1.7336
"U1447A"	83	5	101	689.34	0.98615	0.99876	3.3182	1.7832
"U1447A"	83	5	110	689.43	0.99772	1.0695	3.5132	1.7572
"U1447A"	83	5	121	689.54	1.0458	0.83937	3.1343	1.709
"U1447A"	83	5	130	689.63	0.95828	0.51079	2.2984	1.6935
"U1447A"	83	6	1	689.73	0.7713	0.75649	2.3576	1.5577
"U1447A"	83	6	10	689.82	0.97154	0.90816	2.4545	1.6285
"U1447A"	83	6	21	689.93	0.9491	1.2397	3.2949	1.7332
"U1447A"	83	6	30	690.02	1.122	0.94954	3.346	1.6886
"U1447A"	83	6	41	690.13	0.93486	0.9001	4.4706	1.6763
"U1447A"	83	6	50	690.22	1.0337	0.96435	2.7176	1.7101
"U1447A"	83	6	61	690.33	1.133	1.3887	3.6882	1.2778
"U1447A"	83	6	70	690.42	1.2896	1.7324	2.695	1.1478
"U1447A"	83	6	81	690.53	0.6326	0.78932	2.2579	1.6632
"U1447A"	83	7	1	690.68	0.68416	0.84276	3.2508	1.7561
"U1447A"	83	7	10	690.77	0.86212	1.1841	1.2226	1.7222
"U1447A"	83	7	21	690.88	0.8039	0.8204	2.4333	1.763
"U1447A"	83	7	30	690.97	0.86954	1.0285	2.3224	1.7598
"U1447A"	83	7	41	691.08	0.85372	0.93693	1.9296	1.7403
"U1447A"	83	7	50	691.17	0.9016	1.208	2.4565	1.7006
"U1447A"	83	7	61	691.28	0.78527	0.90292	2.4522	1.7392
"U1447A"	84	1	1	692.11	1.5783	1.3447	5.905	0.70813
"U1447A"	84	1	10	692.2	1.15	1.0672	2.4797	1.167
"U1447A"	84	1	21	692.31	1.049	0.91651	2.7373	1.3077
"U1447A"	84	1	30	692.4	1.1507	1.1379	2.16	1.3001
"U1447A"	84	1	41	692.51	0.97854	1.3991	3.5096	1.3104
"U1447A"	84	1	50	692.6	1.0594	1.1119	3.1658	1.3373
"U1447A"	84	1	61	692.71	1.0816	1.1765	1.8475	1.328
"U1447A"	84	1	70	692.8	1.2802	1.1331	3.5637	1.3088
"U1447A"	84	1	81	692.91	1.0541	1.0584	3.6958	1.1892
"U1447A"	84	1	90	693	1.245	1.6899	4.0332	1.0171
"U1447A"	84	1	101	693.11	0.91107	0.95268	3.0223	1.3595
"U1447A"	84	1	110	693.2	1.0385	0.83103	2.2632	1.358
"U1447A"	84	1	121	693.31	1.0257	0.77389	3.0652	1.2999
"U1447A"	84	1	130	693.4	0.90302	0.95389	2.6929	1.3261
"U1447A"	84	1	141	693.51	0.86401	1.0963	2.3618	1.426
"U1447A"	84	2	1	693.6	1.0965	0.96144	4.3134	1.3825
"U1447A"	84	1	150	693.6	0.64996	0.66171	1.2	1.455
"U1447A"	84	2	10	693.69	0.8169	1.3468	2.8636	1.3408
"U1447A"	84	2	21	693.8	1.0381	1.1429	3.3128	1.3379
"U1447A"	84	2	30	693.89	1.1387	0.94024	4.2784	1.3538
"U1447A"	84	2	41	694	0.81008	1.1798	2.1306	1.382
"U1447A"	84	2	50	694.09	0.7932	0.82191	4.3585	1.4142
"U1447A"	84	2	61	694.2	0.95722	1.166	1.648	1.4127
"U1447A"	84	2	70	694.29	0.95607	0.92121	3.0731	1.5178
"U1447A"	84	2	81	694.4	0.96076	1.0977	3.6346	1.6416
"U1447A"	84	2	90	694.49	0.67199	0.8154	1.3756	1.632
"U1447A"	84	2	101	694.6	0.81843	0.8916	1.7592	1.6012
"U1447A"	84	2	110	694.69	0.81519	1.2513	3.3576	1.6078
"U1447A"	84	2	121	694.8	0.8454	0.67241	2.7922	1.6236
"U1447A"	84	2	130	694.89	0.80974	0.79576	2.2465	1.6214
"U1447A"	84	2	141	695	0.79281	1.1708	2.2733	1.6633
"U1447A"	84	3	1	695.03	0.70257	0.95101	3.3349	1.6355
"U1447A"	84	3	10	695.12	0.86989	0.84887	2.8352	1.6322
"U1447A"	84	3	21	695.23	0.89556	0.87036	2.0413	1.6144
"U1447A"	84	3	30	695.32	0.86122	0.61547	1.9348	1.5983
"U1447A"	84	3	41	695.43	0.82966	1.4606	3.0688	1.5885
"U1447A"	84	3	50	695.52	0.82253	1.03	3.947	1.5617
"U1447A"	84	3	61	695.63	0.92844	0.72723	3.0108	1.5653
"U1447A"	84	3	70	695.72	0.9805	1.0284	2.9788	1.5658
"U1447A"	84	3	81	695.83	1.0279	1.0362	2.8079	1.5143
"U1447A"	84	3	90	695.92	0.92932	0.82287	3.3503	1.5229
"U1447A"	84	3	101	696.03	0.89206	0.90728	2.7792	1.5248
"U1447A"	84	3	110	696.12	0.93155	1.0419	2.8171	1.5495
"U1447A"	84	3	121	696.23	0.99492	1.0396	2.3765	1.5035
"U1447A"	84	3	130	696.32	0.9891	0.92872	3.8706	1.4543
"U1447A"	84	3	141	696.43	0.98526	1.8338	3.6877	1.5199
"U1447A"	84	3	150	696.52	0.68703	1.0928	2.0632	1.6156
"U1447A"	84	4	1	696.54	0.71564	1.7042	1.6839	1.5763
"U1447A"	84	4	10	696.63	0.95291	1.0552	3.8302	1.5786
"U1447A"	84	4	21	696.74	1.0175	0.91038	2.5213	1.5888
"U1447A"	84	4	30	696.83	0.94811	0.70464	2.7808	1.5719
"U1447A"	84	4	41	696.94	0.81883	1.2949	3.2525	1.5412
"U1447A"	84	4	50	697.03	0.90575	1.2055	3.2239	1.5698
"U1447A"	84	4	61	697.14	1.1126	1.3753	2.7125	1.5986
"U1447A"	84	4	70	697.23	0.96549	1.1112	3.7738	1.6018
"U1447A"	84	4	81	697.34	1.0301	1.3195	2.0314	1.6009
"U1447A"	84	4	90	697.43	0.93489	1.5004	2.858	1.5852
"U1447A"	84	4	101	697.54	0.93236	1.5769	2.1131	1.5776
"U1447A"	84	4	110	697.63	1.0632	1.2722	3.1686	1.5814
"U1447A"	84	4	121	697.74	1.054	1.2447	3.1764	1.5999
"U1447A"	84	4	130	697.83	1.0403	1.2204	3.3503	1.5982
"U1447A"	84	4	141	697.94	0.9846	1.4395	2.9492	1.5771
"U1447A"	84	4	150	698.03	0.98862	1.1745	3.2588	1.5742
"U1447A"	84	5	1	698.05	0.96065	0.95104	2.1964	1.5562
"U1447A"	84	5	10	698.14	1.1627	1.462	2.7287	1.5226
"U1447A"	84	5	21	698.25	1.2392	1.3614	4.0564	1.548
"U1447A"	84	5	30	698.34	1.2278	1.31	2.1495	1.5709
"U1447A"	84	5	41	698.45	1.0266	1.9463	2.6174	1.5464
"U1447A"	84	5	50	698.54	1.003	1.457	2.9994	1.5494
"U1447A"	84	5	61	698.65	1.1505	2.0108	2.9043	1.5362
"U1447A"	84	5	70	698.74	1.1708	1.6481	3.0739	1.5174
"U1447A"	84	5	81	698.85	1.112	1.1247	3.9693	1.5068
"U1447A"	84	5	90	698.94	0.87113	1.224	3.4943	1.5044
"U1447A"	84	6	1	698.96	1.4678	2.3296	4.9265	0.79712
"U1447A"	84	6	10	699.05	1.2503	1.9079	3.9297	1.3381
"U1447A"	84	6	21	699.16	1.1363	1.3347	3.3223	1.5479
"U1447A"	84	6	30	699.25	1.178	1.2622	2.7026	1.5648
"U1447A"	84	6	41	699.36	0.98155	1.3007	3.29	1.5655
"U1447A"	84	6	50	699.45	0.95585	1.9961	2.5082	1.578
"U1447A"	84	6	61	699.56	0.96499	1.8258	2.2409	1.599
"U1447A"	84	6	70	699.65	1.048	1.5072	1.6666	1.5489
"U1447A"	84	6	81	699.76	0.94207	2.1365	1.8346	1.3008
"U1447A"	85	1	1	701.81	1.8811	1.5346	6.0528	0.817
"U1447A"	85	1	10	701.9	1.1399	1.5344	2.9401	1.3595
"U1447A"	85	1	21	702.01	1.1254	1.4196	2.9651	1.5427
"U1447A"	85	1	30	702.1	0.95558	1.3108	3.7057	1.6013
"U1447A"	85	1	41	702.21	0.96833	1.4669	3.518	1.5816
"U1447A"	85	1	50	702.3	0.9803	1.5985	2.7941	1.5646
"U1447A"	85	1	61	702.41	0.93919	1.6611	3.2763	1.5533
"U1447A"	85	1	70	702.5	1.0392	1.3949	2.7933	1.5799
"U1447A"	85	1	81	702.61	1.0084	1.0437	3.2522	1.615
"U1447A"	85	1	90	702.7	0.98343	1.1947	2.7406	1.601
"U1447A"	85	1	101	702.81	1.2574	1.9786	4.0409	1.5921
"U1447A"	85	1	110	702.9	1.116	1.7375	2.4621	1.6156
"U1447A"	85	1	121	703.01	1.127	1.4229	2.5124	1.6405
"U1447A"	85	1	130	703.1	1.1101	1.7332	3.3721	1.6692
"U1447A"	85	1	141	703.21	1.0817	1.6844	2.6653	1.67
"U1447A"	85	1	150	703.3	0.69395	1.1202	2.2802	1.6564
"U1447A"	85	2	1	703.32	0.98336	1.6976	3.5091	1.6268
"U1447A"	85	2	10	703.41	1.3007	1.4556	4.3982	1.6256
"U1447A"	85	2	21	703.52	1.284	1.5577	2.3879	1.618
"U1447A"	85	2	30	703.61	1.1714	1.8453	3.868	1.6076
"U1447A"	85	2	41	703.72	1.1204	1.7111	3.4417	1.6167
"U1447A"	85	2	50	703.81	1.1888	1.8796	3.7403	1.6111
"U1447A"	85	2	61	703.92	1.3055	2.041	3.8078	1.5343
"U1447A"	85	2	70	704.01	1.1125	1.7555	2.6536	1.5212
"U1447A"	85	2	81	704.12	0.91202	1.7078	3.1006	1.5096
"U1447A"	85	2	90	704.21	0.85977	1.0877	3.6734	1.5445
"U1447A"	85	2	101	704.32	0.98665	1.5281	2.6658	1.5412
"U1447A"	85	2	110	704.41	1.1894	1.9631	3.0878	1.4973
"U1447A"	85	2	121	704.52	0.98361	1.4954	4.1097	1.5037
"U1447A"	85	2	130	704.61	1.0383	1.4891	1.9462	1.4827
